customer,Total_spendings
bd83417b926aab0fdb310f40c48142e6,708.48
d4336c36fbe83d4668606c4361932e1d,708.28
bc50d0c6d5effaefb4d2423feda931d7,707.76
4df43d4c7d3a093a519dbfe0b9dcc0d6,707.72
0695109d8c6c82bacc86e47a6246c390,707.19
0741fe7ca466a771cea561293fc17b5a,707.16
0e5143ee2eedccb05e2665154c4dca30,707.16
64e776171d437b65921fc68d8ee4501e,706.84
119d9879574377e31c5d0249e3317135,706.84
ecf191d9e1cfa4d03cb300297efae837,706.84
976a899ecc5c0c9a4784967eeeb2d29b,706.8399999999999
fcf38c68b308ef4f51873eeb966ceb75,706.71
1e42daf0af58fb971d1598af1fd2497e,706.33
e7a0b95fe6d4836d124b1566642ffbec,706.19
67773f41e2f21e1ede49a25fbc97dc8b,706.07
0435835f062a422e29d5f190c5b90e01,704.8
455c17b35969ca198c17f2fc9e8eba1b,704.3299999999999
d4bfb52232b293647e88915939ceb6ca,704.32
5bdb6f56a8fb4272b802f504bb6d1287,704.09
6354bc4ea9af4b861d0b019ee10c40ac,703.81
cec0a492aeb0bdd76f1eec9daae66740,703.63
9fec5bf436533b92a3f6e2c8d974ab5f,703.6
487b72af97cd4e1dcdfae25627f3ea8a,703.38
b2b9d8df6bf7845fd234b7ebabdff6c3,703.29
d8f281068c5b13f6b6578962c64a4155,703.1
c53487c25585fa559f629f5293b2eccf,703.06
0309db53bd596593382d0accd83d292e,702.97
08e3a5cc324f563d7914b2e2ac3685d6,702.48
7eb01c1ef439cd15ed3a4cc601d15dd8,702.41
e73e97b69887ff2806910c7f9afeb471,702.18
ef4959fc277b683cc049941a6cbb6887,702.07
2e3991c453b7a3b24907879771ac7818,701.85
c175d379d5d15872fa88cc38353c0396,701.66
a52d4d2ffd124a1265165b9bc2c8cbbd,701.47
da2197ca46dbaebec38382538105c8b7,701.24
10837ec2278f48b91274e961ee27e699,701.22
eaab150f32fb7b6b7c8adcf8db52e58b,701.13
727cf95c2abbc5281e538936d22837e2,701.04
d2ef3aa31349c46c778a33616f87e872,700.89
4a822609f184b947082c91789ab04512,700.89
f7eaae0982d5d8ff27c56373895d97de,700.89
6894532c4afdfed62b77f9ff5a33e162,700.55
4e9fed16983d17a7db116c9215ad25c0,700.53
6a3d2e4a175369071c5076f582eede07,700.3
821f53b27e4b64f4f37a864b1b05d097,699.94
288fa431def32be70113edf2790985ab,699.84
72061fff095d8325b311ea24e2f4a2b5,699.8000000000001
c9ae1d598a33315fdace01e3bfefc5ea,699.72
8e63d2582839dff07d4236b0c97ef780,699.62
f561632522774ab728bb93f8f3ab5e61,699.31
71570c9b76f11df814726260cf634fb8,698.85
85ac153c07851a940770823715ef7604,698.85
d5763d39861acd1baedfcbd33dccb59d,698.63
751499e23bee98be291ec8f63463a5be,698.5
ddd6dd5bce5afa714a88329c5091adc0,698.5
5a49489ef92cdd53d89ead5476bd3f65,698.5
a05262e3e3de722e0a42cfa3b48e622c,698.45
cd6c68c5fad15e0a5a5c1150546704e0,697.42
942c87794610b49b670506def94b8f17,697.36
14fe28ddaeb1c821b132701b9c254087,697.23
c5e913ed94ec2040210bbee0a7d10b1d,697.23
558fc1f4b81204e56cb4c02f3201db26,697.14
619aa35016b1e5c4c3fcae6e45b27e4e,697.09
0d3670b39e22cd5272b0cee0bcbfd600,697.0
720d84aae6eca7bf195d5fdadf69f88c,696.63
bd3dcc49489d1c665291fdecc22a3c75,696.61
64fb463343b5d80c73b868f1f9dca22e,696.61
f387cb2f9e25580031e37b4a885aeaa4,696.58
9160831db912b9fb5f89d075588d68a7,696.15
7749b5780ccccf606ce2881db5fdc97e,696.08
6263c619d9d052abcb21fefd9bb500d9,696.08
f4401c1c85baab9db3ba74ccd0c05e9e,695.99
e9c65641a4717db15d3561f386e99298,695.99
1b1819e5da72c7a8c26b2e46aeeac553,695.99
c34829c1ffe2887992efcf51e4e02b31,695.61
01cd1ef6c24558b19ce2dab8801fabcb,695.59
80c90ad8b349c3d26dc554492c280448,695.25
f5b18005a9e442583066a5527f119388,695.25
e374f0ed9ec35b9af339460a75c4d096,694.55
93a1b58fd7ba6d819a6ee10e56d5d96f,694.04
19c60787f1a478ec7345d03bc4298398,693.67
1b5a1fb128d2fb23ffc39090575c46ad,693.59
f8cc4ccf2ab328a1cef35f3617d7b19d,693.52
acaf5177d6de60fda7ce77c48abb5230,693.2
77d9e73de9e71c099124059557f957e9,693.06
a307cb0934b15ffb99d5247fb5616107,692.94
0ba9d9bc5f447c3741e7dac86c8e13cd,692.82
976e8620250776abce9c919efc2739b4,692.65
99b6693d3aca6d5a54d8b72529e2e58f,692.59
fdb213bb68db1651b4aec4b85a098b53,692.59
0fa7e8ccf4f79b9ee6dab32e2bb9ec18,692.22
1d3f38a44bc78323403edc862d8001e6,692.22
cee86ef4954e9d77f02cbc2276dd75e7,691.9300000000001
81e28eaa424ddc2aeeeaaeff72f0f9f6,691.49
a68366a33b3fb472b124bba255416bea,691.0
8bd937a69d52440a2a273ab036c04e94,690.88
0aef107040099c08391f73e81821bbac,690.86
5760ee6fa1818011681a52e8fd4375bb,690.68
d5340d65f40498ff9e47f7772081ab39,690.68
783ef66bc85c78a694d92a83b74adc99,690.68
14fb2fac2275eeaa6b646e14a0bd79cc,690.32
ba31ea04a575dfe13ef189d5dc797a5f,690.06
590b61a3122106e7fc89dcd7c66b1593,690.0
854c931fdd2d34271e234d88badf604d,689.93
3d057e2134a816aa1fda7ed50aa73843,689.93
c3a2ad3cb3efbd9dcb5cb39094862fdd,689.91
b8bdfc9a2e1db42608cef6cd5002e32b,689.87
1dcd131b74251e2fa0aa088ecc7a1d49,689.81
c1182373d393091e9cd4bd9cb51a6207,689.78
0f5b4669bd01f3c64ab92a3c32892411,689.66
08d4a52e91433741a01c445badbcdd17,689.63
f3583c1f4a492c319e60501645848fef,689.52
4d531a68877fe93bb78417a20d36047a,689.44
ead9bc5e29e42c47d2f2bb04117fbdb8,689.43
961be53c93407b4cddab85a80467ba6d,689.38
36a52887c02f7e1f223513f1fdea8ac3,689.19
304d32ab2f15a2ddc763e5eb70c268aa,689.19
956eadf2280a25c360ccfc7b42b21313,689.02
88fffd3d46c60c4307a9948faacc050e,688.47
e74798a6dc456b7adad5ca54412e54ea,688.44
ce5ff92b3b2ac6aef71d2c8a3789fb49,688.35
2e2380cbbab527da3f98d57f82edb6dd,688.25
f5f0d3e28165a2902358c69aa059ce1e,688.24
0c8b467d25547aac1b77e6573519f9df,688.24
5e0e7a85d1e428267ec4904737d1fc13,688.04
d9f9ec2e8b0b960bb670070fca4d6274,687.9
3080dd7d098635fb30d2c61822d5c055,687.43
b039c9f898a1c09b4df053f3bcf7b7ef,687.43
cd207eb5b4d7a9b5f4ad684eb5461c47,686.58
128879fb7a67cfdb05d5e1fe5a37e989,686.41
a5383a6d51465659e9153a2a6045e3b1,686.1
7d139b4764ef2597398453664b3967a2,686.1
b3bda7119957fa2b748eae87e839c41e,686.09
43fa44b3d8cb236780ff9a94f859c725,686.02
db28128ac893a0bb264e2a0e93087eba,686.0
f1117bb20d676cd1cb7ccddee694c50e,685.93
1dff60947ba05acddc2703b32bb118d6,685.93
548414d4fae122dfdee2518e86d1e5e6,685.88
2c586ec06743d74f7106584f85bb0224,685.7
d6f3374269d40ae542e8cfbff9240009,685.7
d04c6215922f50448442fa1752df2393,685.6999999999999
30d13c3e324acc4ee50bda3e4456c644,685.56
a53507b8e7b1837bc746ffbfca94b26e,685.45
e6b35f5adf571c37cbfdfc16e8b3de8f,685.41
7422f971f7ad3d66445f8dc98fccc469,685.4
db096090d366edab84ac3286370ba467,684.8
b690d1aa7b6574d7eb2573dbf9b0049d,684.45
0b4afcabce2689dccb890d6bdedca39f,684.01
60e25dc38171becdb0abd13aac4ece3f,683.97
93456039190d2a2c0cb5cc96b29bb9d5,683.95
bd7287fdad74d4d53c8d2b6e1cfd644d,683.57
0fbf75396ef53a6edf84b3600614d2c4,683.07
e66c9fc4d25d56edae6c24853f718922,682.98
e3f581bff8ad6919337dbe231363af0e,682.85
b9c3dc12001699a88211928c941c0af6,682.83
92dcd4992a1c796d78efe76628436880,682.5
3d3c3a765dbc79acc71ff6c96543b1f7,682.35
c9d1abc0b230150138b5716c0f5720db,682.14
f43a741f2b86fc593b013959d7b34083,682.14
c645339c7f927e64c0cbe6079255fc7a,681.84
1dc7fd7bbecae96efa5fa3c0cfd71864,681.82
7901c818648441c391b2b763d7a77b97,681.52
184c60d3f769361e505a2310ed7c508c,681.46
db5b5f882178662b38134fb75c2e22ec,681.42
49dae64c051e825501a36b1765f893ac,681.42
30736a351f1f02d40c82f97bbf0a38fc,681.12
e17583ddad3d2284802b931bce2d8f58,680.96
8873a736774a8df0628ddc744b3698c9,680.82
9d508f9fe2600ccc19e894431d968e73,680.75
14418104e2b69c02fec4aa6b3c72d5bd,680.26
425f2f28269c677f0e79adf349f62c0e,680.26
8c108bbb0e50260292b20cc76a647aaf,679.68
7302920b71b3b063b93e3002d88616fa,679.61
1d4626b197f66aa6129c135ab09f1a7b,679.43
c9b7041184e570070de0d53ec79500f9,679.04
53b50ff62f179c6a3ba2396e6c360666,678.85
546c4ef305bb39289425e9d1c2601292,678.49
281db6460e60ef6e47df2fe36c04ad5f,678.45
36d4ac720e881bac650bec8bb9de57be,678.36
801512ead4c9cbc98ecd208f45c975ec,678.35
60a31fb224a2ade6a4a2508fb0305991,678.17
b24c2da84afc32beb53ace42670b8aa4,678.08
78d665ab97fb0bfd754a20a48476c4e7,677.83
eb4c7dfbd6f9453d65d48b21efcdfcf7,677.4
c4e292752e8cf777263063aabc49b847,676.96
880e01d45fe9fdf7f417f37e55e7730f,676.92
2bcb6520264828b22eb21a9f32ce0297,676.84
d6e65f3d6d6f578c3f862652505f3392,676.84
be1b8343ed8f7ddc64e7a3aa17e877f5,676.84
c75ab79eb3eaaca757f3ce14b8afed74,676.84
24764284d4d67f146daa546143e1d0d9,676.8
83c76475c52e94b39f6240b68ffec54a,676.74
99f7fad55b93ef28bda9d8fe5561dc3b,676.16
6f30e84188d9aa47cf1d4688763ef90a,675.94
379dc556ac82dbfc98ddb8cce8f6a404,675.86
b0c02af0068dfacedfad5290432fb26c,675.77
9db8efc345bb3ff630987b7832217621,675.09
645c064b2cf41286c90e403b61eba047,675.03
7031ce0a91865d9dc26af671eb13231e,675.01
cde21887e86a254eab4799aec212b7b7,675.01
562d710912189dcbbd02715db2255161,675.01
013341d7f8accddf42fc02f001ad341d,675.01
9e5fb44b38392e51b5fecabf840a2423,675.01
447f1273bfb5c1c9074e8f209f5ab6af,675.01
128a970acd5e71fa13db36db08ebf1ed,675.01
526702b617eaea06b94a93af17ad720c,675.0
c506a1a7fe8a6dcf1361f1bd55612eda,674.92
72d269b304e316ace7ca02afbdfaa3f8,674.87
5ede9beb1608cb450626b3c83db9f8ec,674.83
67f90af2318b59a2f13beeb6bacf4ed4,674.82
64fbafb2935c7a2588d6a26a9d750487,674.64
4188caa06e720bc10b3e108d260653c3,674.34
bef3a704acb66b0a1d9bf1761e311cd6,674.22
8d870f05bd56056c62d59f4447e4de09,674.2
326489271c23dd3128b4480220e5232a,673.8399999999999
00bee19e1199bc5cede1c674177b9e22,673.69
5f79947a78a669b99740c292bbe11ac2,673.69
84948505177126fc3996e9f1ef83e631,673.68
e5c943fc426c1668b82841df2906df55,673.5
7bd511dd409b8df39a6b4a5c029cc973,673.47
5f495072a4faeb10bcec0d9a6fa316eb,673.42
e21b1d86f24ff6903076a6f4dc686a3e,673.34
aa6136c2c6f68032e96438b83be84056,673.23
08356b77e4dd0fa07cfadac1a45eaec7,673.2
61d36066163dfcf83989f7d6edabaff6,672.93
09eefdfadd9f432c75355f95f51b2da3,672.82
44a744d964ed677fa34517db79feca6f,672.41
99325e89ca142975a6bd39724ffcad5f,672.41
9a23e1dd0907387c8828590da70648ee,672.41
3b8296e22b231fdc8c8a5e284edad157,672.4
46b243ee048230f4654606f3728afbd5,672.37
431af5c5638973ed6e431618f318a0a2,671.85
8c6de572aeb6aa9db9391631b5bce93b,671.8
b5644fac32c2e169bea093b7ef916e65,671.7
2b886c4905b385599e6d8a117c8dceb4,671.7
8d559e5c41feffa8c86c61a6e6d88107,671.7
1b7d5ea23431ef1368ee0a5ac4782aa4,671.51
a7986e0208cca640dd67c245525231b2,671.49
a66315c850c3712707754c1eca7a8069,671.46
7c5a7e345e74fc2a92fdf3a186bb142d,671.39
213a3dfbeeaa4c75f8b3887c1e3b72e2,671.34
ac10064713bd3169f17aed85acad2106,671.31
7454c9ac3e2c66e2c624f4d25e10c8d1,671.25
3929a54da1d2080fad9a1db8d96763a0,670.99
88ed5da9b610ed59feb01e4eed5e4c2c,670.92
4a2cb078cabc165954e87bc0d80f38d1,670.85
c198e769b7fac14f57905d5384eb9392,670.85
9bc26fe6fd9365ef95a2f6a3a20a0b87,670.77
76ab1b49391ce566431f4ce1d52b3f6d,670.77
3d7374e69df52d243adcddbbd1fc6cf3,670.7
4c30323fca0b6d7cca4bb85117853629,670.51
04ae0d3a4945863f5612f80fb3cb9c6c,670.47
9186963d441c85d9a781413da96a7fb8,670.3
10e92acf5a464233662f0a72bcbb2c6b,670.2
3a89a315936b3df814113142920a5127,669.98
bad8035ae2b6cc5caf446ec291f624a8,669.96
b471d1920063d9c698e82e737e6c9c51,669.93
b0b94079598f018f9e72e9698aefef33,669.71
5ade76c1b8598f4752607e46984950d5,669.42
1427d43f0ca16b9d318d4bc18dd1a1b0,669.4
b9d8cc4f4985788a80e757402dfa5514,669.3
821033b010006f04e18cccbb9e096330,669.3
5a8fb123a20a0c9940c8914dcd6a8f67,669.0
7925dcb5128b04977f3ea47fb374a177,668.95
a679859aff4d4e1615e18ea972b9aad2,668.47
24732648c0b38537c172c35330411328,668.3
2ab36ff262a58b2671737325a4800883,668.26
29b0e029cfa4d858a9c22d9f3b701921,668.19
1d992273db84f17d7ba6dca237fa733b,668.04
4587b42cc2b74f250c75548038ac4586,668.04
c6b2ccbe75ac5addb40fcff5db96a5c1,668.04
6bffc0c27ac43787c33fd71822c6c58a,667.99
d071ef1aceca1fe91c1ee01b064c37d8,667.99
900c14f2de7599fc91930765dca9b9d8,667.88
1bf18b74c353a0dff095639c413b6cad,667.71
de94babd284639522797831b81b3d239,667.56
e60856952187516c3397a2c4ac63aac4,667.4399999999999
a7657330b1c135f3acd420326e335b2c,667.1200000000001
2f47288813d2ba527391c25ee2529db9,667.03
c8d988a1c19489356c78e8adc0e277f0,666.88
9df702938d6a4077c00d78744ff36234,666.71
318b69202a96429368680f215843340d,666.71
812b989ae1e1002fd5c0bfcdf3fa2860,666.68
09c8693be0df1717475ef6360a1912a6,666.45
1c5b5dbce760e341b511d0a399bec2ae,666.34
ba216aaf0c96f02b4e2689472b945ff2,666.27
3ea221da0451d7a2fdb9892f427b0744,666.04
39edb982c904700fbaa091b368aac6b2,665.88
5805f02470aa5a345996c6cf1eae5be1,665.87
4257fe126213e1c8ce9fccd3b576dbaa,665.85
ffebb6424578e7bb153322da9d65634f,665.7
967eec03ad3bfc2098130f019f28b353,665.59
3c00ae4d32ad5318b8dde8208f7f5b25,665.54
ebfb476205d72cf03d96be920b4680bd,665.44
2d20a91bda6cce68319de3919a613914,665.44
f19969d932ba8726e175b1fda5bf0f57,664.92
69f4089980dd7b42129b9e458627ec30,664.92
9cb59104da2858f0ed4ddc7b9d331f7b,664.83
edfe746c5a3e8c21a335c77d047a013f,664.76
efab514af1ccc028dcbabd1f8d8cdf90,664.63
99567d452c6589499a2ba8b0fd4658e5,664.43
ad09c5f5c39cca6a6d6ca4d2eb767294,664.26
5c67e973d6435e4012451892d3aadd81,664.23
4b959a062cba2dfe4f9dd7eebf597190,664.17
ac5d777c8eab479a43ca70db6294b161,664.17
088bf76cf4381f8f43e7be30e6635cb0,664.15
42c4318adb7826297293f237ece3523c,663.93
872104e59321d8928cfbca9c16776b2c,663.93
3b6d8779a13d0e022d93c46e814de0fa,663.93
e06e62694cd8ce637a1c3f4a624c647e,663.88
fdb65db26eacee363b0db34bdd321a06,663.35
fa50269029bacc8c6b9af831e34d720c,663.25
0e1437d1433e8561302ceb1b3b8e3f4f,663.24
c37cc6c1a59d81460a3059744f7ada1c,663.02
0413088a3122f7d9f8b064a7cd57f5e8,662.85
f14f9e4261e5a4543e35297cf9ced50a,662.74
adddad3f8f29debdcafc57d768c540ac,662.62
796a0b1a21f597704057184a16ab4d71,662.62
522e244a96d13876c5bac4985a8d5075,662.34
f4f1dcb7c6a5af10ef0aaae0391969d6,661.81
689037cc14fea584c0cf9ef5a5ed7d84,661.76
3b2aa495b3557acad84b380301a9cc94,661.75
a18aaccb94165061e9a41bf526b0ece7,661.63
90219f44fa075abf64296935281ac317,661.57
41c644963bc416360dac20b09ec98d0a,661.43
07956f7094f471deeac069594a73c44c,661.26
1e91dd1551829ea44f53c92f52cd3a16,661.1
05611a5f1fa509eef8b92840648a6b34,661.08
8848bddb3def6bec3d44bedef6dcb17c,660.76
3620cc23ffb1050d0bc60b76279a9625,660.46
70ad91901ad4330af432978ff134fc6f,660.44
54e7622690229436c11774f5f186e4a4,660.4
8d159ebbb559405a89dca5384fe9d727,660.39
e541e88a6234baca67e2a5674cc7c79d,660.38
44adda057b51a700d1e287783b02516e,659.98
58c2385a00210b1ce3ad1542d4ab16fe,659.84
070864e2a7406d03f7071e27dd46d21e,659.52
fcb9353836cb5b48b1ac7730e34f1a71,659.28
f7ac7452ae241a5a36aaf9542c2428d5,659.2
f63490c46cb95af7379c9a88bc3b2d1d,659.15
2fe46c401749e9e36339f1eee4f16396,659.0
b2b3bf7bed51d6b3bf22cc3a1373fd7a,658.65
83ff4d3fae541d685ea8687e934c43ec,658.6
391addf14a973b787a32aeded9b3ef24,658.43
cb85c247e17145a2883f582786099f12,658.3
6402d1b2927387b210f6360a1933d931,658.29
6aff90e0a744227f717c3bc35acf3818,658.22
e7073ad190896b5cb1afdb51bdb1b708,657.92
73c4efed8d45dab6e5e412c2f3594fe6,657.63
312ca503ca7b19889f1db32cd18cb120,657.63
752e16eb96c1372769f734d8ae79f23e,657.63
1f14cece5da31d108e380c174f68f552,657.61
682ccf21d70f2c2e037c35adc2888109,657.56
3bd0646f25efe3b9156b22cde6f3c356,657.05
8e53779cffd8f7d180756205dfa2bf3f,657.0
af20ffafdf4bafa0360312fc2220ba6e,656.89
b7797fd6d615d2e30c7fe1164734f939,656.81
648be13c6381102d73cd395d704eb393,656.78
8fad625c728b6a1dbbbba0502c7285fe,656.72
c96e44dd7772d9bb112f6da7ad691b0d,656.55
f2092562581c6e5e6d808e78e78ab862,656.53
85920cc809327ef7deca52b5ae81a1c2,656.52
1eb299821235e3be253d50689d517061,656.06
f4d515537281411bab4708749d303edb,655.93
b9b4ef29650e6efa53f6937789c9027e,655.6
de819348a45ebdca4293e9d4fd1c2894,655.6
0ebc40ce04a3c6446e64a6e7cb2835cd,655.55
282d49fddab8e95a8673a2a90072cf5c,655.09
1699973a2d62d4b25f3a74da61e22539,654.82
4e722092cdd72c0e41544b0336ca07d0,654.8
8312dbf53cccf98b7541b21ebeecc0a2,654.78
c3f8dd46275f086dbdc3d03475311e93,654.74
27f804545d7319ff0e9e0d84977337c1,654.41
1406bd9f0504fb06ecb39e6a7bf0c211,654.41
a7a7abcb978504e6ac66f29cc5c9b637,654.41
34d72d56865d5231b573ac1220cf0af5,654.41
20baefa0a13cbd3d8d4dc04e070e1432,654.41
9b6a169c5966850bb9c65b838d468f98,654.38
da65d809b169852c1817a1939e4839a2,654.15
8ea8b926af8086a391b130944d230549,653.72
3ad4f7f719b511802d7a94093d055e72,653.64
4543480cbf99692641f5b35eeae7947f,653.39
9cddd676a8bc6d15f3c0c464d382fd2a,653.21
ed4018911d6ae83a992a90a0f1ce22c6,652.7
88ef3169f5d6ac822eeb2cda922c7ff8,652.3399999999999
9a47f3ac5c51599a24bb848c16ece5f4,651.84
98eabb6f29d352e0468aac1372508400,651.73
4788cfa765d9650f25d192b5d88b8613,651.56
d6bc9f1074044a4e8acd75dba0f9bde2,651.32
7f3086687b82f7e38ec873f2e1a259d5,651.05
11306fd95d7609c636b6e375f81baeb4,650.65
2eeddaa3eafc35b2c434c351bb615846,650.63
e226254ce0c6d5b7a7ef7218c9b5b518,650.62
6062db572f3ef38b7a8ff4307abbfad3,650.34
b681d8fda31a5549084feae773413bcf,650.34
71fc6a8faee5a414d80feac6ea0e7976,650.13
1f05e8e092a82c4672eb3a389fb85b48,649.86
37ae7c58b4be022ce76874059d56d998,649.86
cd8b5aa70e36da03df140f7a62637588,649.82
a84f8e826c1606c12902c68033939f2a,649.71
93cfda1cfc2f8c36f8221ed61a566a62,649.71
44f4e30c7aa3df7983d97f2b96c3a0ea,649.2
e49c82ca5e5ebe3153400c1adc06cc9a,649.15
62971915b214249061acaadcb26b3571,648.9
25f2a384fa2be0af7d759ec22bd5e88e,648.82
e30fdbbdc726b0cba2116f03e5cebbe3,648.77
e98b40eb3134c3f78d3739759ad6b13e,648.15
d1c19268fffc2d095bf27843b7435130,648.03
d36eba3490c536bfdecc22e3c68ad453,647.77
a89041fc8a904bd25e9f126169cbd94d,647.54
fb99cfd55992fdd347a3481dfb26c4fa,647.54
022e9ef39a8047a24a813f57ad382b94,647.54
94e27bbbd8a0433df936d73d43600471,647.54
83c09d2636754fee9e24a68c6abb16e7,647.54
63fd7218b0cc3d5d4a354445cb266c4f,647.54
971bdcb3edc4371c0b34987a91feac02,647.54
77d9467ee197c820552759b1d53a1f20,647.54
d12f82342b11de33d12114309b6651dc,647.54
165b35b18144852e474ba63cc621060f,647.54
fda9a2c9ae3dcfc243d5709f5190471c,647.54
c1cf3e4c1de440972c612714a45b3f26,647.54
405f6492f9044e2046871cab35da8702,647.54
4dc19e952235d15cda17a77f0476a7f7,647.54
de9d54251e6daa7a7ed87d40be1c4bbd,647.54
24c1bbbecb16d2be7ff3b7939afe7ecc,647.54
7e62c36d2d39693fe8d85490a22a9280,647.4
3724bfc68569cc4df876284536b8add9,647.0699999999999
9672859b65a3863580b284469dec2ada,647.0
acea6bd29b8c1e3c6a8b266a8fb4475e,646.99
c06c4cd7b04f7a00770b273e06452f6c,646.6
a2c849f289065fe4cfe65b094aad297f,646.48
12e92c0f870fc6941c2bfafae6357c4b,646.44
69f0751c1d79721629c969cdbd8b7367,646.16
1c8518aa5d014960d04a7de420c97aaf,646.0
473d9165586cfc6708841d07adf6c020,645.98
354fa4b6a34304600de128c7196a7a2a,645.8
f0aa9a24f330070e4bf9b5320c898ce7,645.68
038301b43811478e1a8dc0e476eaf52e,645.53
37aa16c68f12a40642fb9f2cb2555db9,645.26
18891845f804fbb2e23bf695a3aa2050,645.17
4b27c5a0892e73bfd924861aeebe8eff,645.07
d7b96a32d30b16c6e8c5af7087648ef0,645.04
473f7ba5343803cbf047377f04085c45,644.9
e05757dc57fc38f5156c82e9e4444f8f,644.5899999999999
f0987e3c8d691d1baacb6343a7d6a670,644.54
91fed84096e0b789cfac3b8302470728,644.54
5732d3d352da117f04663db2861b8d2f,644.54
62b1b62058c7572c90f08ec692ff0533,644.45
ead67853687963974dfd6a3c23072deb,644.34
11cbc8127871a0849a690d15f7708097,644.31
b0cf52862e59fbb2580993925efd4182,644.15
c2a707a1e6c60b50f528c9875e721821,643.9
bec5c5e9a338fefb4d02bbd22958fc17,643.89
a2b3ce5552d104942d42485e8cf59397,643.84
cfa0f7234243fb3dc77d1392c7b28579,643.84
9d605e775d4d5e73e7b4177ec85effc5,643.82
2b92d3424e4753507758b17ea205e18d,643.66
a5ad2403eb313ee26919d8a3ad85448b,643.33
489937c943d790a39af5092fe2326d70,643.19
9ae9df4d1b92f1f5d6306a4267f3a4d7,643.19
5ffc432db902fa134ebdb7ddebf29613,643.16
5b409ca5e4383fcfa2d21b68c21e5a04,642.62
4c5200f7d135c94fcd304cdd0af9837a,642.48
d5ddf34cf6c2c4b17510f778b7335e1d,642.02
ff20fff170ed80db557b344c839df854,641.82
1d0e188751f16afaba2fff59dda152e2,641.65
21d53947339289fab78d373f2f8d2e2e,641.46
e989c537a5867ffeb4af81ac947df469,641.31
c51a1f42780144ae12d0e529abc3f83f,641.22
031cc9f0c34aac1349d8a7fca3814d70,641.2
0a386ee973ec0eb148815ad8a0e64b1c,641.18
2c5bafa2e3d48ca7b446921b05d7f5f4,641.18
19a4fe4f1261bd0f8d845bd368b7663b,640.43
82a13035f3bed08d1d07c175af1a2c3e,640.28
bbe865223f662c5d9ba99323e8d00edb,640.16
19af9b225f66ff34c9759c845af428a3,639.98
bc35384948f1f630eca7d52bb7ee1a8a,639.98
14cbaed6f27a7aab94b666fefa33d5d4,639.98
dc38b31bbf7da8165b8daff2dee40329,639.9
ce8306009970275b42de3d5330dd8849,639.77
2916bd8e85f36c1dd261f1d308f7fa3b,639.6
dfd36ed4fba79ae470007537f70abc6a,639.54
d2f0b9e0fbf779c60ff56f493ca47cf1,639.43
796214f3f3b496b3b116986185984393,639.34
df15f6ed7c819c41d42884e51284ce18,639.34
6bf5a8a19e059bb59b610d8a71d0c2e9,639.28
9623ec4ab37232534cb3a90ea0fcd8b9,639.2
b2bd387fdc3cf05931f0f897d607dc88,638.77
2f415501f319de1f14dcbb8f67d402db,638.58
101c4f3a8d05e210924b56609b8497af,638.55
4fc3b2dd77ab8ef16acc3d3a7638be60,638.51
83def2773a935952f07c2b6b4f0738f3,638.08
203a52b1145983c94fdbcbf514fe89ff,637.94
8d11f32a56d967b7e09d3a5ed6cf9991,637.81
13571a3dd2ccd4feaf52d0b4ef0d1195,637.81
dbdf4394db8704e0fc5d4ebcb7efead6,637.81
76b1a1828f95354fe777be7436aa0fc4,637.65
c5701af5579a4f9ffbc56ca596b60e30,637.65
47a5a4129f85be0710fb1e87f0941fb4,637.55
701456b03aecc8f52bb08abd823f75a2,637.49
da6ad0a13f78e44acd723bcbcea5de01,637.12
df6f3b5db21d0fd050af7ef95bfdcc95,637.02
07b28cf1d8515d08ccca505e273fffaf,637.01
d97873b9ffa50e0940212d2c2fe6b693,636.98
d4a5e9f19897de65433c9d97bf4b9f8e,636.9100000000001
b43fa872bef5450df02d9ee898d21f0a,636.9
e2492e4188991b6276a4a62a287a5451,636.8
b772c9cfe71a8b12e2217034af71ae23,636.74
33887de4578c82fbd015089f00d1aca5,636.74
a1f495dae8f9dd2db3a70ea51e098ddb,636.74
297e280f30dfc1ac59db63ab7d98b87f,636.74
d11623bdc89fce3d25fa2971b60992fe,636.74
31cb9459f7fc068336a66a1279678fed,636.74
b0bc64aafc95e8aed70fd7788bd45193,636.74
4b21dfe700fe0a91adb2a7b582c16d56,636.74
2aa2c53b231eaec5b82d9e54056a0cc6,636.74
67466b5877fad6f2279c1fb634c9aa5c,636.53
083744765db229cad6129488fb24a17c,636.46
ff282fc5312e19d4dff860acd8427f0b,636.46
444fc60bc5ba8cf076c37503c9a7319e,636.31
500a1e8de5a997e3e523af2947aee208,636.21
e123bd1899e6fa1c480d742dabb56ba3,636.18
97f0fce3f9d7aad1b12499a4e4b10d07,636.14
8a2333cdb1896477f51a40a3a97e7586,635.92
adff41dbe0d40058d786df6675faba6a,635.91
0333a3c96c9fa77a1f291132ecaea177,635.75
44ab76c25210de009b75d6fef6c02335,635.75
318b8659483e12e9cbe1e6550d97f9d9,635.4
ce6160651998b40db0a0f3b9d69f7f3d,635.3199999999999
1a189f701629ed12afdd77259dcbde0a,635.19
723e0bb34f42f7d8ae301c13cdb9429b,634.94
96704d3a81c304a5b323410ace7c8a64,634.91
0cef8ff1f87c67d578cd86ead3933fe7,634.83
53bbf22c8c4c4ff7da6e067f2869dbd5,634.83
85bf7bef06444b28bbc95ef68980bb64,634.83
cb97624e3f1891417ecc71e187648c08,634.83
